tweet_text
"b'@monkeymed1 @EsquireRN @LeahHoustonMD @RBlockMD @DrGRuralMD @drginareghetti @DrCSWilliam @GallaherCaren @DermHAG @amychomd @Epic_Ed @CarolineYLChen @mass_marion @anish_koka @sonodoc99 @fuzzymittens @AlietaEck @lorissalyn @Docbasia @notaproviderMD2 @drcraigwax @GreenHillsDFC @BrantMDJD @BrianSachs @mbmccoll @DrDixonFtW @813JAFERD @drdanchoi @HCP4US @DocStrange_1 @ETSshow @kari_jerge @ajoykumarmd @doctorwes @mgoldingmd @gabrieldane @kksheld @JJcolemanMD @mymomthesurgeon @VThornleyMD @drnickUSA @thepedimom @dryared @UnbridledMd @PedsMamaDoc @PGYx @standforpts @Reese_Tassey @Suburbanbella @CGiordano1225 These \xe2\x80\x9cchart signers\xe2\x80\x9d you speak of relates to 80% of all Physician Anesthesiologists in this country.  The CRNA is doing everything, while they pop in and say \xe2\x80\x9chi I\xe2\x80\x99m Dr. DoLittle\xe2\x80\x9d and sign the chart and leave.'"
b'Just watched: DOLITTLE - Courage is not the absence of fear - Dr. John Dolittle'
b'@SJ_Connor That\xe2\x80\x99s because it sucks unless you chemically disable the part of your brain that can dislike things.   Take it from the only man in North America who liked Dolittle.'
b'If I die I swear I will haunt your house .. #dolittle'
b'Dolittle (2020) https://t.co/JlsInFbs9y  https://t.co/8aquwqQMnM https://t.co/pP4T32lIZK https://t.co/CPKPYMmTkf https://t.co/Uxj8n1WXfQ https://t.co/lka3hLX2Am'
b'Working from home and movies typa Saturday.  The Banker \xe2\x9c\x85 Spencer Confidential \xe2\x9c\x85 Jumanji \xe2\x9c\x85 Dolittle \xf0\x9f\x8e\xa5   Any more suggestions good people?'
"b'If you let humans too close you\xe2\x80\x99ll get hurt more than you would if you didn\xe2\x80\x99t let them at all. Isn\xe2\x80\x99t that right, doc? #Dolittle'"
b'@_Adadioramma Go back to china  Bloodshot Sonic the hedgehog  Ophelia  Dolittle 2'
"b""So used to Stanley Holloway's Alfred Dolittle in My Fair Lady that I am always surprised by his accent in this."""
b'@_yiren_ Do you use any torrent site? Search for 1. Just Mercy 2. The Banker 3. Knifes Out 4. Dolittle'
"b'@CalvinBanksxxx   22nd Day: I\xe2\x80\x99ve become like Dolittle, I can talk to animals...Wait, I don\xe2\x80\x99t have animals. So who the fuck have I talked to so far?             \xf0\x9f\xa4\x94\xf0\x9f\x98\xb3\xf0\x9f\xa4\xad\xf0\x9f\x98\xb0\xf0\x9f\x98\x92 https://t.co/YnLyjfMZ8k'"
b'@undervoob I have a completionism journey to complete I watched downhill this morning and dolittle two days ago'
b'My niece is going to be the next Dr. Dolittle.'
b'I don\xe2\x80\x99t rate the new Dolittle film. Can\xe2\x80\x99t beat the originals'
b'Dolittle comin up'
b'When quarantine is over .. all the pet owners are going to be able to understand animals .. Dr . Dolittle take over'
b'Dolittle Now on Digital! #DolittleMovie https://t.co/KXuTBFmCAy via @mommieswithcent'
b'Dolittle (2020) Dual Audio [Hindi-Cleaned] 720p BluRay ESubs https://t.co/IIGyfLogIy https://t.co/c3HX3IODsP'
b'@Yrishleyn Dr.  Dolittle 2020'
b'@RottenTomatoes Not Dolittle because that was a shit movie I never saw! https://t.co/pbeDNk4b1P'
b'@SciCoachOv And the science continues. We now know what happens to cilantro after it is eaten by a dragon. Call me Dr. Dolittle.@CelenaTribby https://t.co/fChh4WtajS'
b'Behind The Scenes of #Dolittle with Robert Downey Jr &amp;\xc2\xa0Antonio Banderas https://t.co/FXFmO41FXO'
b'@RottenTomatoes The way back Birds of prey  Vivarium Dolittle'
b'Enter for your chance to #win a Dolittle Blu-Ray from @LeanetteF thru 4/5/2020! #Giveaway #Contest #Sweepstakes #GiveawayAlert https://t.co/V30ClHKziE'
b'Dolittle'
"b'@EveLynne42 It was for a ""smooth songs"" mix for those days when the class - and the teacher - wants/needs to chill.'"
b'\xf0\x9f\x8e\xac:Dolittle'
b'\xf0\x9f\x8e\xac#ReviewREWIND Dolittle is what happens when you take a story with potential but fail to make it interesting or entertaining.   #DolittleMovie is now available to buy on digital!  https://t.co/yXZkQeQ1oP'
"b""@dolittle_da I'm sure the kids love it! Great beat - something to easily pass a ball to!"""
"b'Film 10\xe0\xb6\x9a\xe0\xb6\xa7 \xe0\xb7\x80\xe0\xb6\xa9\xe0\xb7\x8f \xe0\xb6\xb6\xe0\xb7\x90\xe0\xb6\xbd\xe0\xb7\x94\xe0\xb7\x80\xe0\xb7\x8f. \xf0\x9f\x98\x95  1) 12 Strong 2) 24 Hours to live 3) American Assassin 4) American Made 5) Bloodshot 6) Countdown 7) Dolittle 8) Extinction  9) Foxtrot Six 10) Into The Wild\xf0\x9f\x91\x8c 11) Perfume\xf0\x9f\x91\x8c  The flash season 6 Episodes (11,12,13,14,15) #COVID19SL'"
"b'@TraceLarkhall He looks beautiful! Since lockdown my main talking companion is Bo, the little black kitten from next door! I\xe2\x80\x99ve turned into Dr Dolittle \xe2\x80\x98talks to the animals\xe2\x80\x99! ; ) https://t.co/hsdnZBXorB'"
"b'1-6 FAMOUS ACTOR  A-list Hollywood actor   \xe2\x80\x9cSo few films were released in 2020 that in 2021, Robert Downey Jr. won the Best Actor Academy Award for Dolittle.\xe2\x80\x9d https://t.co/B8Mk08DDMO'"
b'Dr. Dolittle https://t.co/8UAAwq8WUU'
b'Movie Night alert! Dolittle starring Robert Downey Jr. is on DVD starting Apr 7. WIN a copy via @MyFamilyStuff now: https://t.co/KKUuVWs5Ay'
b'Movie Night alert! Dolittle starring Robert Downey Jr. is on DVD starting Apr 7. WIN a copy via @MyFamilyStuff now: https://t.co/GzmYCNzHLl'
b'@NextBestPicture At least have the decency of nominating The Grudge over Dolittle.'
b'@NextBestPicture Imagine Dolittle would win. The movie wich showed us a RDJ sticking his hand into a dragon...'
b'@RyanAFournier Get rid of Donna Dolittle'
