tweet_text
"b'@revel_nir Finished the Hulk collection. It was really fun and Gary Frank\xe2\x80\x99s artwork sells the sexy sitcom-ness of the Professor Hulk era. Future Imperfect is gorgeous and weird and cool, but felt a little slight, like it would have benefitted from another issue. The Pantheon is a snooze tho'"
"b'August 27, 1990 - WWF SummerSlam - When Hulk Hogan bodyslammed Earthquake onto a table at ringside for win the match by countout. #WWE #WWF #HulkHogan #Earthquake #JohnTenta #BigBossMan #RayTraylor #WWFSummerSlam #SummerSlam #Hasbro #OldSchool #OldSchoolWrestling #GoldenEra https://t.co/ky53NV6ajB'"
b'@VlCESVlNYL the hulk'
b'First thing about Hulk Hogan I\xe2\x80\x99ve ever cheered for. https://t.co/aA7vxjHYKF'
b'@heavenisabellaa Crying at Finn literally being baby hulk sized'
"b""@LawfulHulk @BiG_TisM @AmazingKungFuCt @ComediansDeath @MrNiceGuy18_58 After Ronin getting bullshit for being racist towards the fucking Yakuza, Professor Hulk is nothing to me. I welcome it.  Also, as someone who felt Thor's pain,....just shut up. Just....stop."""
"b""@Challies11 Have you managed to find the Incredible Hulk? Did swerve that one as it's not available for free anywhere."""
b'I wanna be an @Avengers Pictorius\xc2\xae \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc@Marvel @MarvelStudios #AvengersEndgame #Avengers\xc2\xa0 #Pictorius #CaptainAmerica\xc2\xa0 #IronMan\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #Thor\xc2\xa0\xc2\xa0 #RocketRaccoon\xc2\xa0\xc2\xa0\xc2\xa0 #Spiderman\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #Nebula\xc2\xa0\xc2\xa0 #Wong\xc2\xa0 #BlackWidow\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #Hawkeye\xc2\xa0 #Hulk\xc2\xa0 #WarMachine #CaptainMarvel #AntMan https://t.co/urPV4UiRcc'
b'@Danir76513337 @Dessag11 @ComediansDeath @MrNiceGuy18_58 You seem like you actually know Hulk and Bruce. You should introduce me to them sometime.'
b'@Derrek_Hardy Save yourself 3:55 by skipping Cap Marvel and The Hulk'
b'HULK SMASH.  Then there is $TSLAQ. https://t.co/uK0tGPdEla https://t.co/9S8xsY6mXS'
b'@Danir76513337 @Dessag11 @ComediansDeath @MrNiceGuy18_58 They can always reverse it. This is a universe where INFINITE things can happen. Hulk might return to normal and the brains and brawn to She-Hulk.'
b'@VlCESVlNYL \xe1\xb4\xb4\xe1\xb4\xb1\xcb\xa2 \xe1\xb5\x80\xe1\xb4\xb4\xe1\xb4\xb1 \xe1\xb4\xb4\xe1\xb5\x81\xe1\xb4\xb8\xe1\xb4\xb7'
"b""don't f wt me i'm hulk hogan, you saw my face but i'm so numb"""
"b'""HULK SMASH\xe2\x80\x9d #marvel #marvelcomics #marvellegends #marvelstudios #disney #marveldisney #comics #classicmarvel #marvelclassics #marvelcalendar #hulk #hulksmash #marvelhulk #hulkmarvel #classichulk #greenhulk #hulkcomics #mcuhulk #hulkmcu https://t.co/BOWD0BJwbg'"
"b""@pattonoswalt @DonCheadle Everyone loves hulk, they think banner is  just 'I'm so smart.. blah blah blah', hulk is better! :D"""
"b""@BiG_TisM @Dessag11 @ComediansDeath @MrNiceGuy18_58 That's not how Hulk would act nor Bruce."""
"b'@ImT3chy The 2 battery system is amazing, and can be changed while your using the headset. It shuts down but there is no messing about with reconnects it just powers on and it is done.'"
b'@TuiteroRegio 19: Flash &amp; Hulk'
"b""@BiG_TisM @Dessag11 @ComediansDeath @MrNiceGuy18_58 Of course is not hard to understand because is as simple as pathetic more when it's a character like Hulk."""
"b""@veryfathomer @JohnnyVegasReal Judging by this picture that leaked a couple months ago, I'm guessing The Incredible Hulk https://t.co/ZiyeYFoMtj"""
"b""@ImT3chy Yeah I have the groundloop isolator on mine. I also have it on my desktop speakers that run out of the GoXLR. It also doesn't get rid of the all the background noise so bare that in mind."""
b'@Corona_Bot__ Come on Hulk pin the virus with a leg drop'
"b""2. Teen Titans 4. Spongebob  6. Gumball 7. Alvin and the chipmunks  8. Super Mario 10. Peppa pig 14. Winnie the Pooh  17. TMNT 19.  hulk &amp; ironman? 21. Scooby doo I can't figure out the rest https://t.co/PqRRGMu91W"""
"b'March 31, 1985 WrestleMania I, Madison Square Garden, NYC: Hulk Hogan &amp; Mr T beat Roddy Piper &amp; Paul Orndorf #the80srule #80s #1985wrestlemania #hulkhogan #mrT #roddypiper #paulorndorf https://t.co/EhbrqUM2HZ'"
"b'@Dessag11 @Danir76513337 @ComediansDeath @MrNiceGuy18_58 Except it wasn\'t. After Hulk got beaten by Thanos he was done fighting for Bruce. That\'s why he combined the ""brains and brawn"" during that five year jump. It\'s not that hard to understand.'"
"b'@NAK3DDesigns @wallygator7744 @crussty @FilamentFrenzy @HappyExtruder3d only problem with the mando armor is there are open seams... so its possible to penetrate it,  I was thinking full on hulk buster armor, or fallout armor.'"
b'riff raff as brooke hogan in the hulk hogan doc https://t.co/Mn7werN4qV'
"b""@MrNiceGuy18_58 Ugh man it would've been satisfying to see Hulk smash Thanos to the ground multiple times like he did to Loki. Oh...that reminds me...*cries because of Loki*"""
b'@squawksquare @jpr007 Ummm I heard a hush and whisper that Texas has the next Giga \xf0\x9f\x9a\x80\xf0\x9f\xa4\xa3\xf0\x9f\x92\xaf.  Tessie is gonna be saying \xe2\x80\x9cHulk smash\xe2\x80\x9d pretty soon.'
"b'@itshypeSTAR Go away, Hulk Hogan. I\xe2\x80\x99m not talking workouts with you. I know my limits!'"
b'@hulk_sir The sound is way better then i thought i got them just for the 2 betteri system\xf0\x9f\x98\x82'
b'March been longer than a Marvel movie  Need an April post credit scene with Professor Hulk finding a vaccine'
b'The art in immortal hulk is incredible'
b'@MCUExchange @aeronchino @ThatAberl @cfsvillanueva The Incredible Hulk is the worst'
b'HULK VS RED HULK - Hell In A Cell Match - EPIC Battle - WWE 2K14 https://t.co/ir7r2ADqVD via @YouTube'
"b'@mmpadellan I had let see.... Tulsi, Kid Rock, Mike Tyson, Scott Baio, Kanye, Bob Knight, Dean Cain, Ted Nugent, Clint Eastwood \xf0\x9f\x98\xa2, Gene Simmons, Stephen Baldwin, Gary Busey, Dennis Rodman, Hulk Hogan,Jon Voight &amp; Roseanne Barr! What a crew! He should be proud! \xf0\x9f\x98\xb3\xf0\x9f\x98\xb1'"
b'@wildheart_gypsy You mad mad \xf0\x9f\x98\x82'
b'@jeremyrimando18 19. Iron Man and The hulk \xf0\x9f\xa4\x94'
b'RMO Marvel movie marathon.  The Incredible Hulk. https://t.co/1AJGmJZCVx'
b'@kayla_symone_ 10. peppa pig 19. looks like the hulk and iron man'
"b""@naphtrax @brieflyMas It's still weird that Marvel (Disney) doesn't still have the rights to Hulk. I mean, he's been there from the beginning!  Let's keep our fingers crossed tho."""
b'Just some of my Green Xbox\xe2\x80\x99s This pics missing my 2001 Launch team so I think that\xe2\x80\x99s 7 different greens in total. @Xbox @xboxuk @XboxDACH @Halo @thePiratePimp @XboxDarkRoom @sullixbox @MMM206  #originalxbox #green #pepsi #hulk #mountaindew https://t.co/HFtxKeRQiq'
b'@CaptainMaksBang Dardevil Hulk Red Richard Superman/ x-o manowar  John Constantin/ dr strange  Spiderman Flash'
b'@jeremyrimando18 3. Shrek 6. Gumble 7. chimpmunks 9. Wall e 10. Peppa pig 11. BFG 12. Ken and Ryu 13. Kungfu panda 16. Men in black 19. Iron and hulk 20. Chunli and blanka'
b'lost a couple friends but new 47 im reppin made an oath took a hulk'
b'@ComicContext I\xe2\x80\x99m glad the Hulk finally found a shirt. His scar isn\xe2\x80\x99t healing too well though.'
"b""@BiG_TisM @Danir76513337 @ComediansDeath @MrNiceGuy18_58 Hulk's arc was terribly underwritten and awkward, it completely fell flat as soon as the Russo's placed their hands on it. They should have just let the Hulk be rather than give us a half ass story arc that ruined the character."""
b'@aryasloki @binarymarvxl @timatokms kif ya3ne im trilogy ma3 the incredible hulk walla mabisir hek\xf0\x9f\x98\xad'
b'Pretty sure Stan Lee based the Hulk on his experiences with a 2-yr old.'
b'@drjoelshulkin The Mediocre Hulk'
"b'@ZODIAC_MF I bet him and Hulk Hogan would have a fucking ball hanging out together saying ""bro"" a lot while talking bandana do\'s and don\'ts.'"
b'@mgrosenzweig @Indigenous_Hulk @JRubinBlogger You mean like how he did 39 rallies for Hillary (more than she did for Obama)? Or how a higher percentage of Hillary voters ended up voting for McCain compared to the number of Bernie voters that voted for Trump? Or how he spent more time in swing states for Hillary than she did?'
b'Marvel was going down hill from when they made hulk a pussy and tried to make me believe captain america is the hardest avenger'
"b""@WiltshireDev 'I have one green ball in one hand, and one green ball in the other. What do I have?'  'The undivided attention of the Incredible Hulk!' \xf0\x9f\x98\x80"""
"b""@maskedwrestlers @TheHistoryofWWE To further ratchet up the anticipation of the following day's Wrestlemania, Hulk Hogan and Mr T hosted Saturday Night Live the night before on 3/30/1985. https://t.co/UJxHEEx10F"""
b'@fabiangib Hulk Rod https://t.co/RTSsX7vxng'
"b'@PawleysIslandPD ""You wouldn\'t like me when I get angry"" #Hulk #Reading #SelfIsolation #BeKindToEachOther'"
"b'You know how the saying ""Not all heroes wear capes""  The truth is this my friends. Most of them dont antman, aquaman, cpt america, black panther, green lantern, everybody in guardians of the galaxy, the Hulk, iron man, cpt marvel, spider man   in fact hardly any wear a fvkin cape'"
b'also i like banner a lot more then hulk'
b'Hulk Hogan trying to kill our boy Bam on the internet. \xf0\x9f\x98\xa9 https://t.co/2YYvWnFmrr'
b'@pattonoswalt @DonCheadle Hulk Don Cheadle is the Marvel we need right now.'
b'@hulk_sir Well when i connect them to my pc im getting bussing.. Its because of something called a groundloop so cant connet them to my pc with usb untill i have whats called a groundloop isolator! but i saw that every thing you can do in the software can be done on the display!'
b'@jambzecdn impressive.  hulk smash'
b'@ViciousPrick 1. Rick and Morty 2. Teen Titans 3.Shrek 4.Spongebob 5. Peter pan &amp; Wendy 6.  7.Alvin and the Chipmunks 8.Super Mario 9. 10. Peppa Pig 11. Yogi? 12. Street Fighter 13. Kung Fu Panda 14. Winnie the Pooh 15. 16.  17. TMNT 18. 19. Iron Man and Hulk 20. 21. Scooby and the gang'
b'@pattonoswalt @DonCheadle Don\xe2\x80\x99t make hulk sad!!\xe2\x80\x99'
"b'i want buck angel to shit inmy mouth while making hulk hogan inpressions, saying brother a lot, the whole nine yards. not too hard to imagine.'"
"b""@disneyplus any reason why the incredible hulk (2008) isn't on your channel?"""
"b""wife: you can't wear those to a funeral.   me: you're right...*takes off hulk hands*  wife: that's better.  me: *puts on formal hulk hands*"""
b'@slowttwn i literally haven\xe2\x80\x99t seen the hulk movie because i know it\xe2\x80\x99s horrible'
b'@mylove4mu5ic @Stephh126 3 shrek 17 Tmnt 6 amazing world of gumball 19 Ironman and hulk 14 Winnie the pooh 2 teen titans'
